"","x"
"1",0.0192798348821895
"2",0.019340263277328
"3",0.0193835550944534
"4",0.0192987109878493
"5",0.0194202898256897
"6",0.0194119134190446
"7",0.0193864060801172
"8",0.0194472370739738
"9",0.0193834356374485
"10",0.0194016425388548
"11",0.0193961348594613
"12",0.0193666104146753
"13",0.0189401960972055
