"","x"
"1",0.0195543323870551
"2",0.0196423911410244
"3",0.0197051924148826
"4",0.0196299146792682
"5",0.0197570844433147
"6",0.0197449676109121
"7",0.0197088355012336
"8",0.0197546250823848
"9",0.0196690069179279
"10",0.019663329992916
"11",0.0196318540450854
"12",0.0195764394710451
"13",0.0191228367015832
