"","x"
"1",0.0195448480022087
"2",0.0196221510529055
"3",0.0196762245898598
"4",0.01959453845285
"5",0.019717092789211
"6",0.0197027672684732
"7",0.0196666834957368
"8",0.0197147269719263
"9",0.0196344859174182
"10",0.0196374308057754
"11",0.019618705157593
"12",0.0195808887663662
"13",0.0191493093733279
