"","x"
"1",0.0191625955015248
"2",0.0192263438556844
"3",0.0192735519325769
"4",0.019193862792438
"5",0.0193200280251505
"6",0.0193176003377534
"7",0.019298809498124
"8",0.0193668195555338
"9",0.0193118815066079
"10",0.0193401059166975
"11",0.0193466386888834
"12",0.0193316268230891
"13",0.018922736384186
