"","x"
"1",0.0196714270558159
"2",0.0197671459501722
"3",0.0198387476185718
"4",0.0197725616528764
"5",0.0199114765691586
"6",0.0199113290731093
"7",0.0198880794947387
"8",0.0199488094138147
"9",0.0198787384825269
"10",0.0198918991108169
"11",0.0198823219852123
"12",0.0198527301339577
"13",0.019423008509041
